Start: 2015-06-22_00-09-07 
  Size       AUC
1 2249 0.7769412
elapsed 
 20.852 
': False, 'model_file': '/Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_2_tr.csv.pkl', 'bootstrap_seed': None, 'test_data_file': '/Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_2_test.csv', 'train_filter': {}, 'test_metric': 'auc', 'test_pred_file': '/Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_2_test_pred.csv', 'model_type': 'GradientBoostingClassifier', 'load_model': False, 'test_data_file2': None, 'load_type': 'fit_more', 'test_pred_file2': None, 'skip_mapping': True, 'fit_args': {'loss': 'deviance', 'verbose': 50, 'learning_rate': 0.0035, 'n_estimators': 1000, 'subsample': 1, 'random_state': 788942, 'max_features': 8, 'max_depth': 7}, 'metric_type': 'auto', 'weight_col': None, 'train_data_file': '/Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_2_tr.csv', 'na_fill_value': -20000}
Loading /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_2_tr.csv raw file
Saving /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_2_tr.csv.bin.pkl cache file
Train has 7981 instances (was 7981 before filtering)
      Iter       Train Loss   Remaining Time 
       960           0.2676            0.76s
       961           0.2675            0.74s
       962           0.2674            0.72s
       963           0.2674            0.70s
       964           0.2673            0.68s
       965           0.2673            0.67s
       966           0.2672            0.65s
       967           0.2671            0.63s
       968           0.2671            0.61s
       969           0.2670            0.59s
       970           0.2669            0.57s
       971           0.2668            0.55s
       972           0.2668            0.53s
       973           0.2667            0.52s
       974           0.2666            0.50s
       975           0.2666            0.48s
       976           0.2665            0.46s
       977           0.2664            0.44s
       978           0.2664            0.42s
       979           0.2664            0.40s
       980           0.2663            0.38s
       981           0.2662            0.36s
       982           0.2662            0.34s
       983           0.2661            0.32s
       984           0.2660            0.31s
       985           0.2660            0.29s
       986           0.2659            0.27s
       987           0.2659            0.25s
       988           0.2658            0.23s
       989           0.2658            0.21s
       990           0.2658            0.19s
       991           0.2657            0.17s
       992           0.2657            0.15s
       993           0.2657            0.13s
       994           0.2656            0.11s
       995           0.2655            0.10s
       996           0.2655            0.08s
       997           0.2654            0.06s
       998           0.2654            0.04s
       999           0.2653            0.02s
      1000           0.2653            0.00s
Saving model /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_2_tr.csv.pkl
Train time: 19 s
Predicting : /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_2_test.csv to /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_2_test_pred.csv
Loading /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_2_test.csv raw file
Saving /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_2_test.csv.bin.pkl cache file
Feature importances:
                Features  Importance
1              Longitude    0.120228
2                   Trap    0.105749
3               Latitude    0.094750
4            SpeciesTree    0.085015
5       TrapCountPrevAge    0.068043
6                  Block    0.061034
7              TrapCount    0.041049
8             SunriseSt1    0.037552
9              SunsetSt1    0.035706
10  PrecipTotalSt2Smth02    0.033449
11         TrapCountPrev    0.027983
12  PrecipTotalSt1Smth02    0.024405
13     DewPointSt1Smth02    0.020498
14       DepartSt1Smth02    0.019853
15         HeatSt1Smth02    0.019566
16       AddressAccuracy    0.019334
17    ResultDirSt1Smth02    0.019146
18    ResultDirSt2Smth02    0.018420
19         TminSt2Smth02    0.018029
20         TminSt1Smth02    0.016753
21         CoolSt1Smth02    0.015537
22         TavgSt1Smth02    0.014751
23     DewPointSt2Smth02    0.014568
24                  Year    0.014480
25         TavgSt2Smth02    0.013918
26         TmaxSt2Smth02    0.013892
27         TmaxSt1Smth02    0.013410
28                 Month    0.012881
29     SnowFallSt1Smth02    0.000000
Predict time: 0 s
Total time: 19 s
